_id,Date,Hour,WatchPoint,AQI,Level,PrimaryPollution,PM25,PM10,CO,NO2,O3_1h,O3_8h,SO2,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
5e93e2898369ab4b48ecdba1,20200413,11,监测站,74,良,颗粒物(PM10),33,98,1.2,23,98,34,19,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793
5e93e1cf8369ab4b48ecdae0,20200413,11,儿童乐园,127,轻度污染,细颗粒物(PM2.5),96,118,0.7,33,93,76,19,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704,0.048701298701298704
5e93e2068369ab4b48ecdb1d,20200413,11,区环保局,23,优,,5,21,0.4,9,72,60,2,0.09415584415584416,0.09415584415584416,0.09415584415584416,0.09415584415584416,0.09415584415584416,0.09415584415584416,0.09415584415584416,0.09415584415584416
5e93e2268369ab4b48ecdb3d,20200413,11,市人民政府,500,严重污染,颗粒物(PM10),374,1152,0.3,21,48,54,2,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974
5e93e1df8369ab4b48ecdaf1,20200413,11,通天岩,54,良,颗粒物(PM10),27,58,0.9,25,94,54,2,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154
5e93e2508369ab4b48ecdb68,20200413,11,西山风景区,60,良,颗粒物(PM10),41,69,0.6,8,87,76,2,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182
5e93e2878369ab4b48ecdb9f,20200413,11,武当山,38,优,,8,22,0.1,5,120,99,2,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013
5e93e2788369ab4b48ecdb90,20200413,11,河东子站,37,优,,17,28,0.4,9,118,114,2,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832
5e93e1b48369ab4b48ecdac4,20200413,11,沧县城建局,66,良,颗粒物(PM10),34,82,0.8,54,88,73,20,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286
5e93e2f78369ab4b48ecdc13,20200413,11,人民公园,66,良,颗粒物(PM10),38,81,0.4,39,105,37,20,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286
5e93e2df8369ab4b48ecdbf9,20200413,11,运城中学,85,良,细颗粒物(PM2.5),63,111,1.9,41,82,42,20,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
5e93e29c8369ab4b48ecdbb5,20200413,11,水上乐园,150,轻度污染,细颗粒物(PM2.5),115,123,0.4,40,151,93,20,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818
5e93e2b88369ab4b48ecdbd0,20200413,11,板塘,53,良,颗粒物(PM10),31,56,0.7,37,83,34,20,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156
5e93e26d8369ab4b48ecdb85,20200413,11,安居小区,500,严重污染,"颗粒物(PM10),细颗粒物(PM2.5)",1580,,3.6,60,17,81,20,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974
5e93e2848369ab4b48ecdb9d,20200413,11,艾青诗歌馆,137,轻度污染,颗粒物(PM10),52,224,0.8,32,66,42,21,0.05519480519480519,0.05519480519480519,0.05519480519480519,0.05519480519480519,0.05519480519480519,0.05519480519480519,0.05519480519480519,0.05519480519480519
5e93e28e8369ab4b48ecdba6,20200413,11,人和东街,339,严重污染,细颗粒物(PM2.5),289,318,1.1,38,212,120,21,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091,0.1590909090909091
5e93e2e18369ab4b48ecdbfb,20200413,11,玉树县结古镇,80,良,颗粒物(PM10),34,109,0.9,13,66,41,21,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
5e93e19f8369ab4b48ecdaaf,20200413,11,深沟寺,118,轻度污染,细颗粒物(PM2.5),89,154,0.8,31,166,86,21,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896
5e93e1bb8369ab4b48ecdacb,20200413,11,清华站,90,良,颗粒物(PM10),45,130,1.4,61,60,19,22,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948
5e93e2358369ab4b48ecdb4b,20200413,11,区政府,84,良,颗粒物(PM10),57,117,0.7,26,98,69,22,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831,0.8831168831168831
5e93e29e8369ab4b48ecdbb7,20200413,11,光明,61,良,颗粒物(PM10),40,72,0.9,24,93,37,22,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909
5e93e2a08369ab4b48ecdbb9,20200413,11,市第四中学,57,良,"颗粒物(PM10),细颗粒物(PM2.5)",40,64,0.6,30,106,52,22,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5e93e2d78369ab4b48ecdbf0,20200413,11,西炮台,262,重度污染,细颗粒物(PM2.5),212,276,2.1,68,112,71,22,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714
5e93e2688369ab4b48ecdb80,20200413,11,李沧区子站,103,轻度污染,颗粒物(PM10),75,155,0.7,62,89,42,23,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
5e93e2b18369ab4b48ecdbc8,20200413,11,集宁新区,30,优,,9,30,0.3,16,83,51,23,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.1331168831168831,0.1331168831168831
5e93e2c88369ab4b48ecdbe0,20200413,11,监测站,75,良,细颗粒物(PM2.5),55,92,0.8,38,74,28,24,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7987012987012987,0.7987012987012987
5e93e20e8369ab4b48ecdb25,20200413,11,高新区政府,64,良,颗粒物(PM10),41,78,0.8,38,66,38,24,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299
5e93e1f78369ab4b48ecdb0c,20200413,11,原169医院,51,良,颗粒物(PM10),27,52,0.5,18,113,37,24,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014
5e93e2a38369ab4b48ecdbbd,20200413,11,仲裁委,83,良,颗粒物(PM10),54,115,0.9,39,97,52,24,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169
5e93e1cc8369ab4b48ecdadd,20200413,11,达州职业技术学院,64,良,颗粒物(PM10),35,78,0.4,56,51,30,25,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299
5e93e2918369ab4b48ecdba9,20200413,11,宿迁学院,63,良,颗粒物(PM10),37,75,0.7,18,114,63,25,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104
5e93e25c8369ab4b48ecdb74,20200413,11,弄弄坪,59,良,细颗粒物(PM2.5),42,48,0.7,29,82,64,26,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922
5e93e2858369ab4b48ecdb9e,20200413,11,职工医院,79,良,颗粒物(PM10),35,107,0.9,62,41,16,26,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
5e93e2518369ab4b48ecdb69,20200413,11,迈皋桥,90,良,颗粒物(PM10),55,130,0.9,26,147,82,26,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948
5e93e1fe8369ab4b48ecdb14,20200413,11,林科所,54,良,"颗粒物(PM10),细颗粒物(PM2.5)",38,57,1.1,40,46,20,28,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154
5e93e1dd8369ab4b48ecdaf0,20200413,11,监测站,34,优,,13,34,0.2,16,96,84,28,0.16233766233766234,0.16233766233766234,0.16233766233766234,0.16233766233766234,0.16233766233766234,0.16233766233766234,0.16233766233766234,0.16233766233766234
5e93e1fd8369ab4b48ecdb13,20200413,11,监测站,72,良,颗粒物(PM10),28,94,0.4,22,111,57,3,0.7435064935064936,0.7435064935064936,0.7435064935064936,0.7435064935064936,0.7435064935064936,0.7435064935064936,0.7435064935064936,0.7435064935064936
5e93e2628369ab4b48ecdb7a,20200413,11,市环保局,35,优,,24,,0.8,12,76,84,3,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883
5e93e2118369ab4b48ecdb27,20200413,11,气象局,139,轻度污染,颗粒物(PM10),58,227,0.3,6,92,79,3,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.05844155844155844,0.05844155844155844
5e93e2e58369ab4b48ecdbff,20200413,11,永定新区,46,优,,20,46,0.4,26,48,20,3,0.3051948051948052,0.3051948051948052,0.3051948051948052,0.3051948051948052,0.3051948051948052,0.3051948051948052,0.3051948051948052,0.3051948051948052
5e93e2b28369ab4b48ecdbca,20200413,11,监测站,168,中度污染,细颗粒物(PM2.5),127,247,0.5,13,92,38,3,0.08441558441558442,0.08441558441558442,0.08441558441558442,0.08441558441558442,0.08441558441558442,0.08441558441558442,0.08441558441558442,0.08441558441558442
5e93e19c8369ab4b48ecdaab,20200413,11,小东沟,60,良,颗粒物(PM10),11,70,0.3,2,105,103,3,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182
5e93e2288369ab4b48ecdb3e,20200413,11,棉纺厂,500,严重污染,颗粒物(PM10),399,1338,0.7,38,18,13,3,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974,0.3474025974025974
5e93e1af8369ab4b48ecdabe,20200413,11,万寿西宫,59,良,颗粒物(PM10),35,67,0.7,44,58,24,3,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922
5e93e1ee8369ab4b48ecdb01,20200413,11,德令哈市,80,良,颗粒物(PM10),34,110,0.9,19,91,80,30,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
5e93e1dd8369ab4b48ecdaef,20200413,11,桐源党溪,52,良,颗粒物(PM10),28,53,0.5,16,109,75,31,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313
5e93e2358369ab4b48ecdb4c,20200413,11,宏伟区,90,良,细颗粒物(PM2.5),67,110,0.8,32,143,56,31,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948
5e93e1a88369ab4b48ecdab7,20200413,11,游泳馆,71,良,颗粒物(PM10),38,92,0.7,33,82,46,31,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974
5e93e2058369ab4b48ecdb1c,20200413,11,龙港区,80,良,细颗粒物(PM2.5),59,86,0.7,22,126,67,32,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
5e93e2128369ab4b48ecdb29,20200413,11,哈达湾,262,重度污染,细颗粒物(PM2.5),212,262,1.3,49,171,69,32,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714
5e93e1e68369ab4b48ecdaf9,20200413,11,玛沁县大武镇,90,良,颗粒物(PM10),33,130,0.4,15,63,47,33,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948,0.948051948051948
5e93e2d18369ab4b48ecdbe9,20200413,11,开发区,71,良,颗粒物(PM10),36,91,2,41,104,90,34,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974
5e93e1bd8369ab4b48ecdacd,20200413,11,西梁,95,良,颗粒物(PM10),34,140,1.4,30,76,36,35,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987
5e93e28b8369ab4b48ecdba3,20200413,11,平朔,108,轻度污染,颗粒物(PM10),32,165,0.6,28,68,26,35,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
5e93e19c8369ab4b48ecdaac,20200413,11,阿里监测站,27,优,,13,27,0.7,35,35,42,36,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363
5e93e1ce8369ab4b48ecdadf,20200413,11,东山公园,61,良,颗粒物(PM10),43,72,0.7,26,41,46,4,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.5909090909090909
5e93e2678369ab4b48ecdb7f,20200413,11,场坝街,35,优,,10,20,0.4,10,110,108,4,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883
5e93e26f8369ab4b48ecdb87,20200413,11,涂山街,38,优,,26,37,0.4,16,119,77,4,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013,0.2012987012987013
5e93e2428369ab4b48ecdb5a,20200413,11,汉王镇固水子,88,良,颗粒物(PM10),20,125,0.3,13,120,78,4,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818
5e93e2f48369ab4b48ecdc0f,20200413,11,吉大,36,优,,15,36,0.3,16,107,100,4,0.18506493506493507,0.18506493506493507,0.18506493506493507,0.18506493506493507,0.18506493506493507,0.18506493506493507,0.18506493506493507,0.18506493506493507
5e93e2db8369ab4b48ecdbf4,20200413,11,甘溪港,63,良,细颗粒物(PM2.5),45,50,1,14,89,52,4,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104
5e93e2948369ab4b48ecdbac,20200413,11,东门外小游园,104,轻度污染,颗粒物(PM10),21,157,1,28,34,26,4,0.016233766233766232,0.016233766233766232,0.016233766233766232,0.016233766233766232,0.016233766233766232,0.016233766233766232,0.016233766233766232,0.016233766233766232
5e93e2f98369ab4b48ecdc15,20200413,11,莲花山,32,优,,17,32,0.4,12,69,68,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
5e93e23f8369ab4b48ecdb57,20200413,11,窑上,53,良,细颗粒物(PM2.5),37,48,0.3,13,93,88,4,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156,0.4155844155844156
5e93e1c98369ab4b48ecdada,20200413,11,大同区,94,良,细颗粒物(PM2.5),70,118,0.4,13,121,84,4,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974,0.974025974025974
5e93e2b68369ab4b48ecdbce,20200413,11,洪文,45,优,,19,45,0.2,7,100,78,4,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.2922077922077922,0.2922077922077922
5e93e1d08369ab4b48ecdae1,20200413,11,监测站（原粮食局）,48,优,,25,48,0.5,17,104,49,4,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3246753246753247
5e93e2168369ab4b48ecdb2d,20200413,11,自来水公司,73,良,颗粒物(PM10),49,96,3.9,48,76,28,40,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064
5e93e21d8369ab4b48ecdb34,20200413,11,锦纶小区,63,良,颗粒物(PM10),38,76,0.8,38,69,27,40,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104,0.6103896103896104
5e93e2478369ab4b48ecdb60,20200413,11,环保局,60,良,颗粒物(PM10),23,70,0.8,34,54,16,41,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182
5e93e2368369ab4b48ecdb4d,20200413,11,环保局,279,重度污染,细颗粒物(PM2.5),229,266,1.1,36,158,47,42,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688
5e93e25b8369ab4b48ecdb73,20200413,11,开发区,123,轻度污染,细颗粒物(PM2.5),93,112,0.8,44,154,95,42,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
5e93e2978369ab4b48ecdbaf,20200413,11,尖草坪,80,良,颗粒物(PM10),41,110,1.6,64,39,14,45,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
5e93e2888369ab4b48ecdba0,20200413,11,沙湖旅游区,71,良,颗粒物(PM10),26,91,1.6,31,96,34,46,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974
5e93e2488369ab4b48ecdb61,20200413,11,湖东路四小,83,良,细颗粒物(PM2.5),61,96,1.3,55,101,63,47,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169,0.8668831168831169
5e93e2ce8369ab4b48ecdbe7,20200413,11,市中心,64,良,颗粒物(PM10),30,78,1,57,53,19,48,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6298701298701299
5e93e1a58369ab4b48ecdab3,20200413,11,市监测站,65,良,颗粒物(PM10),40,79,0.9,37,37,30,49,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6623376623376623
5e93e1f48369ab4b48ecdb09,20200413,11,哈啤分公司,22,优,,10,22,,4,,94,5,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
5e93e19e8369ab4b48ecdaae,20200413,11,环科院,80,良,颗粒物(PM10),40,109,0.5,29,111,96,5,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8311688311688312
5e93e2578369ab4b48ecdb6f,20200413,11,市监测站,51,良,颗粒物(PM10),29,51,0.7,22,51,66,5,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014
5e93e2ec8369ab4b48ecdc06,20200413,11,监测站,56,良,颗粒物(PM10),27,61,0.4,7,82,78,5,0.4837662337662338,0.4837662337662338,0.4837662337662338,0.4837662337662338,0.4837662337662338,0.4837662337662338,0.4837662337662338,0.4837662337662338
5e93e2028369ab4b48ecdb18,20200413,11,黄山区政府5号楼,60,良,颗粒物(PM10),33,69,0.4,16,149,90,5,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.5681818181818182
5e93e2de8369ab4b48ecdbf8,20200413,11,寒山水库,42,优,,18,42,0.3,8,104,69,5,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.2597402597402597,0.2597402597402597
5e93e2a98369ab4b48ecdbc1,20200413,11,州水务局,37,优,,17,37,0.4,13,81,87,5,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832,0.18831168831168832
5e93e1e98369ab4b48ecdafc,20200413,11,海晏县西海镇,71,良,颗粒物(PM10),30,91,0.6,12,70,72,5,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974,0.724025974025974
5e93e2918369ab4b48ecdbaa,20200413,11,上方山,98,良,细颗粒物(PM2.5),73,110,0.6,34,124,73,5,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936,0.9935064935064936
5e93e24c8369ab4b48ecdb65,20200413,11,富乐山,59,良,颗粒物(PM10),35,67,0.4,20,61,74,5,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922,0.5422077922077922
5e93e2448369ab4b48ecdb5c,20200413,11,电视发射台,35,优,,23,35,0.6,17,88,67,5,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.16883116883116883
5e93e1d78369ab4b48ecdae9,20200413,11,湾梁,49,优,,9,49,0.5,32,97,81,5,0.33116883116883117,0.33116883116883117,0.33116883116883117,0.33116883116883117,0.33116883116883117,0.33116883116883117,0.33116883116883117,0.33116883116883117
5e93e2258369ab4b48ecdb3c,20200413,11,长征新村,73,良,颗粒物(PM10),17,95,0.4,26,65,54,5,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064
5e93e2f68369ab4b48ecdc11,20200413,11,市一纸厂,67,良,颗粒物(PM10),29,83,0.3,32,80,21,5,0.6915584415584416,0.6915584415584416,0.6915584415584416,0.6915584415584416,0.6915584415584416,0.6915584415584416,0.6915584415584416,0.6915584415584416
5e93e1f58369ab4b48ecdb0a,20200413,11,党校,40,优,,8,40,0.5,9,93,54,5,0.22402597402597402,0.22402597402597402,0.22402597402597402,0.22402597402597402,0.22402597402597402,0.22402597402597402,0.22402597402597402,0.22402597402597402
5e93e2a08369ab4b48ecdbba,20200413,11,铜仁卫校,41,优,,27,41,0.7,34,20,14,5,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935,0.2435064935064935
5e93e2a58369ab4b48ecdbbe,20200413,11,华夏技校,58,良,颗粒物(PM10),30,66,0.5,16,118,109,5,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194,0.5194805194805194
5e93e2978369ab4b48ecdbb0,20200413,11,黄岩环保大楼,57,良,颗粒物(PM10),34,63,0.3,14,142,108,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
5e93e23e8369ab4b48ecdb56,20200413,11,监测大楼,76,良,颗粒物(PM10),44,102,0.7,26,99,59,5,0.8084415584415584,0.8084415584415584,0.8084415584415584,0.8084415584415584,0.8084415584415584,0.8084415584415584,0.8084415584415584,0.8084415584415584
5e93e2ca8369ab4b48ecdbe3,20200413,11,枣园,51,良,颗粒物(PM10),27,52,0.4,42,64,18,5,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014,0.37012987012987014
5e93e1b38369ab4b48ecdac2,20200413,11,博乐市西郊区,88,良,颗粒物(PM10),26,125,0.2,9,51,51,5,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.9318181818181818
5e93e2c68369ab4b48ecdbde,20200413,11,景洪市江南,14,优,,8,9,1,17,42,44,5,0.06168831168831169,0.06168831168831169,0.06168831168831169,0.06168831168831169,0.06168831168831169,0.06168831168831169,0.06168831168831169,0.06168831168831169
5e93e1db8369ab4b48ecdaed,20200413,11,市监测站,74,良,颗粒物(PM10),37,98,0.3,26,110,62,5,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793
5e93e2c38369ab4b48ecdbdb,20200413,11,平桥分局,52,良,颗粒物(PM10),32,54,0.4,17,106,41,5,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313,0.38311688311688313
5e93e1f28369ab4b48ecdb06,20200413,11,市监测站,70,良,颗粒物(PM10),43,89,1,51,66,18,54,0.7175324675324676,0.7175324675324676,0.7175324675324676,0.7175324675324676,0.7175324675324676,0.7175324675324676,0.7175324675324676,0.7175324675324676
5e93e2c18369ab4b48ecdbd9,20200413,11,市环境监测站,110,轻度污染,细颗粒物(PM2.5),83,152,4.5,50,85,41,55,0.02922077922077922,0.02922077922077922,0.02922077922077922,0.02922077922077922,0.02922077922077922,0.02922077922077922,0.02922077922077922,0.02922077922077922
5e93e1ab8369ab4b48ecdaba,20200413,11,市环境监测站,73,良,颗粒物(PM10),42,96,1.4,42,78,32,59,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064,0.7564935064935064
5e93e1c08369ab4b48ecdad0,20200413,11,金泉两河,54,良,细颗粒物(PM2.5),38,55,1,49,56,46,6,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154,0.44155844155844154
