_id,Date,Hour,WatchPoint,AQI,Level,PrimaryPollution,PM25,PM10,CO,NO2,O3_1h,O3_8h,SO2,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
5e93d3a48369ab4b48ecd954,20200413,10,沧县城建局,74,良,颗粒物(PM10),35,98,0.7,68,71,72,18,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355
5e93d40d8369ab4b48ecd9c7,20200413,10,仓门街子站,126,轻度污染,颗粒物(PM10),36,202,0.6,31,65,64,19,0.0749185667752443,0.0749185667752443,0.0749185667752443,0.0749185667752443,0.0749185667752443,0.0749185667752443,0.0749185667752443,0.0749185667752443
5e93d3f68369ab4b48ecd9ae,20200413,10,城西水厂,74,良,颗粒物(PM10),38,97,0.9,63,70,54,19,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355
5e93d4488369ab4b48ecda07,20200413,10,2号,68,良,细颗粒物(PM2.5),49,84,0.6,16,115,108,19,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948
5e93d4798369ab4b48ecda3c,20200413,10,东门外小游园,65,良,颗粒物(PM10),17,80,0.9,24,25,26,2,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306
5e93d46b8369ab4b48ecda2f,20200413,10,武当山,34,优,,7,23,0.1,6,106,97,2,0.21172638436482086,0.21172638436482086,0.21172638436482086,0.21172638436482086,0.21172638436482086,0.21172638436482086,0.21172638436482086,0.21172638436482086
5e93d4bd8369ab4b48ecda84,20200413,10,甘溪港,58,良,颗粒物(PM10),40,66,1.1,16,69,47,2,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622
5e93d3fe8369ab4b48ecd9b7,20200413,10,气象局,98,良,颗粒物(PM10),36,145,0.3,19,81,77,2,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879
5e93d4128369ab4b48ecd9cd,20200413,10,市人民政府,500,严重污染,颗粒物(PM10),381,1189,0.3,16,59,53,2,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966
5e93d43a8369ab4b48ecd9f8,20200413,10,西山风景区,59,良,颗粒物(PM10),38,68,0.6,20,76,73,2,0.5732899022801303,0.5732899022801303,0.5732899022801303,0.5732899022801303,0.5732899022801303,0.5732899022801303,0.5732899022801303,0.5732899022801303
5e93d44b8369ab4b48ecda0a,20200413,10,市环保局,36,优,,25,,0.8,13,79,88,2,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609
5e93d3f48369ab4b48ecd9ad,20200413,10,区环保局,24,优,,6,24,0.4,11,67,59,2,0.14006514657980457,0.14006514657980457,0.14006514657980457,0.14006514657980457,0.14006514657980457,0.14006514657980457,0.14006514657980457,0.14006514657980457
5e93d3d28369ab4b48ecd987,20200413,10,电子科大尧山校区,46,优,,32,40,0.7,9,111,81,20,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974
5e93d4018369ab4b48ecd9ba,20200413,10,环保局子站,102,轻度污染,细颗粒物(PM2.5),76,115,0.6,46,100,54,20,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065
5e93d4508369ab4b48ecda10,20200413,10,李沧区子站,117,轻度污染,细颗粒物(PM2.5),88,164,0.7,62,66,37,20,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423
5e93d3b88369ab4b48ecd969,20200413,10,江湾东路,99,良,细颗粒物(PM2.5),74,99,1.2,27,82,41,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5e93d4808369ab4b48ecda43,20200413,10,永明路,93,良,细颗粒物(PM2.5),69,122,1.2,48,79,46,20,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397
5e93d4338369ab4b48ecd9f0,20200413,10,环保局,64,良,颗粒物(PM10),34,77,0.6,34,38,9,20,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185
5e93d38c8369ab4b48ecd93c,20200413,10,阿里监测站,47,优,,10,47,0.7,19,44,44,20,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745
5e93d3bf8369ab4b48ecd970,20200413,10,儿童乐园,82,良,颗粒物(PM10),48,113,0.8,34,86,75,21,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675
5e93d3ab8369ab4b48ecd95b,20200413,10,清华站,98,良,颗粒物(PM10),47,145,1.6,66,44,12,21,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879,0.9869706840390879
5e93d4858369ab4b48ecda49,20200413,10,市第四中学,66,良,颗粒物(PM10),41,82,0.6,37,97,49,21,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547
5e93d48b8369ab4b48ecda4f,20200413,10,农科所,90,良,颗粒物(PM10),63,130,0.5,47,37,15,22,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716
5e93d3e78369ab4b48ecd99d,20200413,10,地区站,435,严重污染,颗粒物(PM10),283,535,0.9,21,43,15,22,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.31596091205211724
5e93d40c8369ab4b48ecd9c6,20200413,10,十里,75,良,细颗粒物(PM2.5),55,63,0.8,29,91,76,22,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951
5e93d42d8369ab4b48ecd9e8,20200413,10,柳东小学,49,优,,34,37,0.3,10,111,103,22,0.38762214983713356,0.38762214983713356,0.38762214983713356,0.38762214983713356,0.38762214983713356,0.38762214983713356,0.38762214983713356,0.38762214983713356
5e93d3938369ab4b48ecd943,20200413,10,市监测站,61,良,颗粒物(PM10),33,72,0.8,35,25,30,22,0.6026058631921825,0.6026058631921825,0.6026058631921825,0.6026058631921825,0.6026058631921825,0.6026058631921825,0.6026058631921825,0.6026058631921825
5e93d4b48369ab4b48ecda79,20200413,10,开发区,77,良,颗粒物(PM10),31,104,1.1,45,93,90,23,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632
5e93d49c8369ab4b48ecda62,20200413,10,襄城运动路,56,良,颗粒物(PM10),28,62,0.7,29,63,37,23,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261
5e93d3ed8369ab4b48ecd9a4,20200413,10,林科所,51,良,颗粒物(PM10),33,51,1.1,31,39,15,23,0.42671009771986973,0.42671009771986973,0.42671009771986973,0.42671009771986973,0.42671009771986973,0.42671009771986973,0.42671009771986973,0.42671009771986973
5e93d4658369ab4b48ecda28,20200413,10,市八中,50,优,,24,50,0.5,28,48,32,23,0.3941368078175896,0.3941368078175896,0.3941368078175896,0.3941368078175896,0.3941368078175896,0.3941368078175896,0.3941368078175896,0.3941368078175896
5e93d4c28369ab4b48ecda89,20200413,10,运城中学,95,良,细颗粒物(PM2.5),71,120,2.1,40,61,36,23,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9576547231270358,0.9576547231270358
5e93d4728369ab4b48ecda36,20200413,10,人和东街,410,严重污染,细颗粒物(PM2.5),365,392,0.8,,175,105,24,0.2964169381107492,0.2964169381107492,0.2964169381107492,0.2964169381107492,0.2964169381107492,0.2964169381107492,0.2964169381107492,0.2964169381107492
5e93d4db8369ab4b48ecdaa3,20200413,10,人民公园,75,良,颗粒物(PM10),50,99,0.5,52,81,25,24,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951
5e93d4678369ab4b48ecda2b,20200413,10,小河沿,183,中度污染,细颗粒物(PM2.5),138,224,1.3,78,94,31,24,0.1237785016286645,0.1237785016286645,0.1237785016286645,0.1237785016286645,0.1237785016286645,0.1237785016286645,0.1237785016286645,0.1237785016286645
5e93d3fc8369ab4b48ecd9b5,20200413,10,高新区政府,70,良,颗粒物(PM10),40,90,1,41,51,34,25,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909
5e93d4008369ab4b48ecd9b9,20200413,10,哈达湾,267,重度污染,细颗粒物(PM2.5),217,265,1.5,65,118,53,25,0.1498371335504886,0.1498371335504886,0.1498371335504886,0.1498371335504886,0.1498371335504886,0.1498371335504886,0.1498371335504886,0.1498371335504886
5e93d3948369ab4b48ecd944,20200413,10,喜丰,70,良,颗粒物(PM10),34,89,1,30,82,37,25,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909,0.7198697068403909
5e93d4458369ab4b48ecda04,20200413,10,弄弄坪,64,良,细颗粒物(PM2.5),46,57,0.7,28,77,63,25,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185,0.6416938110749185
5e93d3eb8369ab4b48ecd9a2,20200413,10,钵池山,89,良,细颗粒物(PM2.5),66,105,0.5,23,126,94,25,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876
5e93d3bb8369ab4b48ecd96d,20200413,10,达州职业技术学院,72,良,颗粒物(PM10),40,93,0.4,55,45,27,25,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759
5e93d4548369ab4b48ecda15,20200413,10,安居小区,500,严重污染,"颗粒物(PM10),细颗粒物(PM2.5)",2071,,5.1,85,8,105,26,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966
5e93d3968369ab4b48ecd946,20200413,10,工人疗养院,89,良,颗粒物(PM10),42,128,0.6,65,58,29,26,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876,0.9055374592833876
5e93d3cc8369ab4b48ecd97f,20200413,10,桐源党溪,55,良,细颗粒物(PM2.5),39,53,0.5,15,104,66,26,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886
5e93d3958369ab4b48ecd945,20200413,10,豫源饭店,117,轻度污染,颗粒物(PM10),57,184,1.7,55,74,55,266,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423,0.05863192182410423
5e93d4208369ab4b48ecd9db,20200413,10,区政府,92,良,"颗粒物(PM10),细颗粒物(PM2.5)",68,134,0.7,30,86,60,27,0.9315960912052117,0.9315960912052117,0.9315960912052117,0.9315960912052117,0.9315960912052117,0.9315960912052117,0.9315960912052117,0.9315960912052117
5e93d4898369ab4b48ecda4d,20200413,10,仲裁委,87,良,颗粒物(PM10),55,123,1.2,50,78,46,27,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475
5e93d4768369ab4b48ecda39,20200413,10,宿迁学院,65,良,颗粒物(PM10),41,79,0.8,27,92,62,27,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306,0.6547231270358306
5e93d46a8369ab4b48ecda2e,20200413,10,职工医院,63,良,颗粒物(PM10),32,75,0.8,48,48,11,27,0.6351791530944625,0.6351791530944625,0.6351791530944625,0.6351791530944625,0.6351791530944625,0.6351791530944625,0.6351791530944625,0.6351791530944625
5e93d4058369ab4b48ecd9bf,20200413,10,竹园小学,87,良,颗粒物(PM10),58,123,0.8,116,44,41,28,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475,0.8892508143322475
5e93d3c88369ab4b48ecd97b,20200413,10,工业园区,112,轻度污染,细颗粒物(PM2.5),84,143,1,40,94,28,28,0.048859934853420196,0.048859934853420196,0.048859934853420196,0.048859934853420196,0.048859934853420196,0.048859934853420196,0.048859934853420196,0.048859934853420196
5e93d3f78369ab4b48ecd9b0,20200413,10,红声器材厂,56,良,颗粒物(PM10),28,61,0.6,15,79,61,28,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261,0.5146579804560261
5e93d4ce8369ab4b48ecda94,20200413,10,湛江影剧院,45,优,,21,45,0.5,15,84,82,28,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573
5e93d4498369ab4b48ecda08,20200413,10,监测站,69,良,颗粒物(PM10),31,88,0.8,59,48,21,29,0.7068403908794788,0.7068403908794788,0.7068403908794788,0.7068403908794788,0.7068403908794788,0.7068403908794788,0.7068403908794788,0.7068403908794788
5e93d3c78369ab4b48ecd97a,20200413,10,沈抚新城,254,重度污染,细颗粒物(PM2.5),204,292,4.2,120,80,39,290,0.14332247557003258,0.14332247557003258,0.14332247557003258,0.14332247557003258,0.14332247557003258,0.14332247557003258,0.14332247557003258,0.14332247557003258
5e93d4148369ab4b48ecd9ce,20200413,10,棉纺厂,500,严重污染,颗粒物(PM10),387,1258,1.1,20,11,14,3,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966,0.41042345276872966
5e93d44f8369ab4b48ecda0f,20200413,10,场坝街,32,优,,20,32,0.4,13,102,108,3,0.1791530944625407,0.1791530944625407,0.1791530944625407,0.1791530944625407,0.1791530944625407,0.1791530944625407,0.1791530944625407,0.1791530944625407
5e93d38c8369ab4b48ecd93b,20200413,10,小东沟,52,良,颗粒物(PM10),12,53,0.3,3,106,102,3,0.44299674267100975,0.44299674267100975,0.44299674267100975,0.44299674267100975,0.44299674267100975,0.44299674267100975,0.44299674267100975,0.44299674267100975
5e93d48d8369ab4b48ecda51,20200413,10,州水务局,35,优,,24,31,0.4,12,85,87,3,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769
5e93d3cd8369ab4b48ecd981,20200413,10,通天岩,53,良,颗粒物(PM10),31,55,0.9,21,63,52,3,0.46579804560260585,0.46579804560260585,0.46579804560260585,0.46579804560260585,0.46579804560260585,0.46579804560260585,0.46579804560260585,0.46579804560260585
5e93d45e8369ab4b48ecda20,20200413,10,河东子站,36,优,,15,29,0.4,8,114,113,3,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609
5e93d4c88369ab4b48ecda8f,20200413,10,永定新区,47,优,,21,47,0.4,35,28,16,3,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745,0.36482084690553745
5e93d39e8369ab4b48ecd94e,20200413,10,万寿西宫,74,良,颗粒物(PM10),40,97,0.7,48,51,20,3,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355,0.762214983713355
5e93d4ae8369ab4b48ecda73,20200413,10,枣园,39,优,,16,39,0.3,34,37,11,3,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785
5e93d4308369ab4b48ecd9ec,20200413,10,电视发射台,33,优,,23,29,0.5,16,81,64,3,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277
5e93d3d78369ab4b48ecd98c,20200413,10,海晏县西海镇,72,良,颗粒物(PM10),29,93,0.6,16,49,75,3,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759
5e93d43d8369ab4b48ecd9fb,20200413,10,茫荡山,41,优,,21,25,0.4,3,130,127,3,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715
5e93d4938369ab4b48ecda58,20200413,10,集宁新区,37,优,,10,37,0.4,39,48,51,30,0.247557003257329,0.247557003257329,0.247557003257329,0.247557003257329,0.247557003257329,0.247557003257329,0.247557003257329,0.247557003257329
5e93d4098369ab4b48ecd9c4,20200413,10,锦纶小区,68,良,颗粒物(PM10),36,86,0.8,37,50,19,33,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948
5e93d4038369ab4b48ecd9bd,20200413,10,自来水公司,83,良,细颗粒物(PM2.5),61,109,3.5,52,60,20,34,0.8664495114006515,0.8664495114006515,0.8664495114006515,0.8664495114006515,0.8664495114006515,0.8664495114006515,0.8664495114006515,0.8664495114006515
5e93d38f8369ab4b48ecd93f,20200413,10,深沟寺,100,良,细颗粒物(PM2.5),75,144,1,47,115,73,35,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013
5e93d43b8369ab4b48ecd9f9,20200413,10,迈皋桥,78,良,颗粒物(PM10),52,106,1.6,38,120,74,35,0.8208469055374593,0.8208469055374593,0.8208469055374593,0.8208469055374593,0.8208469055374593,0.8208469055374593,0.8208469055374593,0.8208469055374593
5e93d3cc8369ab4b48ecd980,20200413,10,监测站,41,优,,19,41,0.2,21,85,85,36,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715,0.28338762214983715
5e93d3ad8369ab4b48ecd95d,20200413,10,西梁,94,良,颗粒物(PM10),46,138,1.8,34,53,28,36,0.9511400651465798,0.9511400651465798,0.9511400651465798,0.9511400651465798,0.9511400651465798,0.9511400651465798,0.9511400651465798,0.9511400651465798
5e93d40b8369ab4b48ecd9c5,20200413,10,南山,82,良,细颗粒物(PM2.5),60,95,0.7,34,92,39,37,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675
5e93d4a98369ab4b48ecda70,20200413,10,监测站,90,良,细颗粒物(PM2.5),67,114,1,57,41,21,37,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716,0.9153094462540716
5e93d46d8369ab4b48ecda31,20200413,10,监测站,102,轻度污染,颗粒物(PM10),53,154,1.8,45,78,22,38,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065
5e93d41f8369ab4b48ecd9da,20200413,10,市环境监测站,108,轻度污染,细颗粒物(PM2.5),81,88,0.9,37,104,45,38,0.03908794788273615,0.03908794788273615,0.03908794788273615,0.03908794788273615,0.03908794788273615,0.03908794788273615,0.03908794788273615,0.03908794788273615
5e93d4c48369ab4b48ecda8b,20200413,10,玉树县结古镇,81,良,颗粒物(PM10),40,112,1.1,30,45,38,39,0.8469055374592834,0.8469055374592834,0.8469055374592834,0.8469055374592834,0.8469055374592834,0.8469055374592834,0.8469055374592834,0.8469055374592834
5e93d48e8369ab4b48ecda53,20200413,10,聚英学校,128,轻度污染,颗粒物(PM10),34,206,0.7,,67,61,39,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.0781758957654723,0.0781758957654723
5e93d39e8369ab4b48ecd94f,20200413,10,大峪,102,轻度污染,颗粒物(PM10),72,153,1.7,57,81,44,39,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065,0.016286644951140065
5e93d4848369ab4b48ecda47,20200413,10,光明,77,良,细颗粒物(PM2.5),56,98,1.8,46,65,29,39,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632,0.7980456026058632
5e93d4dc8369ab4b48ecdaa5,20200413,10,莲花山,39,优,,27,37,0.4,13,63,71,4,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785,0.254071661237785
5e93d4958369ab4b48ecda5a,20200413,10,监测站,169,中度污染,细颗粒物(PM2.5),128,166,0.9,50,41,32,4,0.10749185667752444,0.10749185667752444,0.10749185667752444,0.10749185667752444,0.10749185667752444,0.10749185667752444,0.10749185667752444,0.10749185667752444
5e93d42c8369ab4b48ecd9e7,20200413,10,窑上,68,良,细颗粒物(PM2.5),49,50,0.3,15,90,87,4,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948,0.6970684039087948
5e93d4118369ab4b48ecd9cc,20200413,10,长征新村,75,良,颗粒物(PM10),17,100,0.7,44,38,55,4,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951,0.7785016286644951
5e93d3c08369ab4b48ecd971,20200413,10,监测站（原粮食局）,44,优,,27,44,0.5,26,93,38,4,0.31921824104234525,0.31921824104234525,0.31921824104234525,0.31921824104234525,0.31921824104234525,0.31921824104234525,0.31921824104234525,0.31921824104234525
5e93d4a78369ab4b48ecda6e,20200413,10,景洪市江南,18,优,,7,9,0.9,12,56,44,4,0.11400651465798045,0.11400651465798045,0.11400651465798045,0.11400651465798045,0.11400651465798045,0.11400651465798045,0.11400651465798045,0.11400651465798045
5e93d3be8369ab4b48ecd96f,20200413,10,东山公园,60,良,细颗粒物(PM2.5),43,65,0.6,23,35,50,4,0.5863192182410424,0.5863192182410424,0.5863192182410424,0.5863192182410424,0.5863192182410424,0.5863192182410424,0.5863192182410424,0.5863192182410424
5e93d4348369ab4b48ecd9f1,20200413,10,湖东路四小,84,良,细颗粒物(PM2.5),62,93,1.3,58,88,57,42,0.8697068403908795,0.8697068403908795,0.8697068403908795,0.8697068403908795,0.8697068403908795,0.8697068403908795,0.8697068403908795,0.8697068403908795
5e93d3978369ab4b48ecd947,20200413,10,游泳馆,72,良,颗粒物(PM10),38,94,0.7,35,72,41,45,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759,0.739413680781759
5e93d3e08369ab4b48ecd996,20200413,10,市监测站,93,良,颗粒物(PM10),51,135,1.2,64,37,10,46,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397,0.9348534201954397
5e93d39a8369ab4b48ecd94a,20200413,10,市环境监测站,66,良,颗粒物(PM10),39,81,2.3,66,47,23,49,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547,0.6807817589576547
5e93d4388369ab4b48ecd9f5,20200413,10,富乐山,58,良,颗粒物(PM10),33,65,0.4,21,60,84,5,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622,0.5537459283387622
5e93d4408369ab4b48ecd9ff,20200413,10,市监测站,46,优,,29,46,0.7,26,47,67,5,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974,0.3485342019543974
5e93d3988369ab4b48ecd948,20200413,10,庙沟村,55,良,颗粒物(PM10),34,59,0.4,24,76,86,5,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886,0.498371335504886
5e93d4988369ab4b48ecda5e,20200413,10,洪文,45,优,,18,45,0.2,12,94,74,5,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573
5e93d4568369ab4b48ecda17,20200413,10,涂山街,45,优,,25,45,0.4,17,106,72,5,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573
5e93d47d8369ab4b48ecda40,20200413,10,黄岩环保大楼,57,良,颗粒物(PM10),34,64,0.3,18,134,98,5,0.5342019543973942,0.5342019543973942,0.5342019543973942,0.5342019543973942,0.5342019543973942,0.5342019543973942,0.5342019543973942,0.5342019543973942
5e93d38e8369ab4b48ecd93e,20200413,10,环科院,88,良,颗粒物(PM10),38,125,0.4,31,100,91,5,0.9022801302931596,0.9022801302931596,0.9022801302931596,0.9022801302931596,0.9022801302931596,0.9022801302931596,0.9022801302931596,0.9022801302931596
5e93d3d98369ab4b48ecd98e,20200413,10,东寨港,33,优,,9,33,0.6,13,76,86,5,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277,0.19218241042345277
5e93d3c78369ab4b48ecd979,20200413,10,湾梁,45,优,,7,45,0.5,34,88,78,5,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573,0.3322475570032573
5e93d4d78369ab4b48ecda9f,20200413,10,吉大,35,优,,14,35,0.3,17,100,99,5,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769,0.2182410423452769
5e93d4778369ab4b48ecda3a,20200413,10,上方山,100,良,细颗粒物(PM2.5),75,99,0.6,35,107,66,5,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013
5e93d3a28369ab4b48ecd952,20200413,10,博乐市西郊区,82,良,颗粒物(PM10),19,114,0.3,12,39,54,5,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675,0.8566775244299675
5e93d3ec8369ab4b48ecd9a3,20200413,10,监测站,91,良,颗粒物(PM10),43,132,0.6,54,63,52,5,0.9250814332247557,0.9250814332247557,0.9250814332247557,0.9250814332247557,0.9250814332247557,0.9250814332247557,0.9250814332247557,0.9250814332247557
